ISIN,Code,SYMBOL,SERIES,EXCH
INE258R01028,539469,PANORAMA STUDIOS INTERNATIONAL,B,BSE
INE051N01026,539470,Shree Ganesh Biotech (India) L,X,BSE
INE910R01024,539479,GTV Engineering Limited,XT,BSE
INE263R01010,539486,Geetanjali Credit And Capital,XT,BSE
INE721C01019,539492,Garbi Finvest Limited,X,BSE
INE766D01020,539494,Smart Finsec Limited,X,BSE
INE176R01014,539495,Rajkot Investment Trust Limite,X,BSE
INE805Q01028,539506,Adcon Capital Services Limited,X,BSE
INE641R01017,539515,Quint Digital Limited,X,BSE
INE551B01012,539518,Uday Jewellery Industries Limi,X,BSE
INE280E01038,539519,SATTVA SUKUN LIFECARE LIMITED,X,BSE
INE343C01012,539522,Grovy India Limited,X,BSE
INE452S01025,539526,Suncare Traders Limited,X,BSE
INE146E01015,539527,Creative Castings Limited,X,BSE
INE430R01023,539528,AAYUSH WELLNESS LIMITED,X,BSE
INE669R01026,539533,ELITECON INTERNATIONAL LIMITED,XT,BSE
INE281P01016,539544,Abhishek Infraventures Limited,X,BSE
INE217S01014,539545,Apoorva Leasing Finance & Inve,X,BSE
INE679E01015,539546,AGRIBIO SPIRITS LIMITED,X,BSE
INE108T01013,539552,F MEC INTERNATIONAL FINANCIAL,X,BSE
INE005G01026,539559,Deep Diamond India Limited,X,BSE
INE549S01036,539561,REMEDIUM LIFECARE LIMITED,X,BSE
INE750R01016,539562,AARNAV FASHIONS LIMITED,X,BSE
INE974F01025,539574,Sunshine Capital Ltd.,X,BSE
INE104S01022,539584,SHARANAM INFRAPROJECT AND TRAD,XT,BSE
INE728Q01014,539593,Shivansh Finserv Limited,XT,BSE
INE094S01041,539594,Mishtann Foods Limited,X,BSE
INE681Q01015,539596,Delta Industrial Resources Lim,X,BSE
INE727C01024,539598,CREDENT GLOBAL FINANCE LIMITED,X,BSE
INE079C01012,539599,Kotia Enterprises Limited,XT,BSE
INE373T01047,539607,Blue Cloud Softech Solutions L,B,BSE
INE534E01020,539620,KANORIA ENERGY & INFRASTRUCTUR,X,BSE
INE368E01023,539621,BCL Enterprises Limited,X,BSE
INE564S01019,539659,VIKRAM KAMATS HOSPITALITY LIMI,B,BSE
INE023R01018,539661,ACE MEN ENGG WORKS LIMITED,X,BSE
INE948Q01018,539662,BFL Asset Finvest Limited,X,BSE
INE684D01025,539669,RGF Capital Markets Limited,X,BSE
INE792P01020,539673,Radhagobind Commercial Limited,Z,BSE
INE332Q01023,539679,Kapil Raj Finance Ltd.,XT,BSE
INE622Q01019,539682,LUCENT INDUSTRIES LIMITED,T,BSE
INE064T01018,539692,INTERACTIVE FINANCIAL SERVICES,X,BSE
INE966Q01010,539697,HILIKS TECHNOLOGIES LIMITED,X,BSE
INE039D01014,539724,HYPERSOFT TECHNOLOGIES LIMITED,XT,BSE
INE194R01017,539730,Fredun Pharmaceuticals Limited,X,BSE
INE748T01016,539742,Simbhaoli Sugars Ltd,T,BSE
INE773T01014,539760,Relicab Cable Manufacturing Li,B,BSE
INE427T01025,539761,Vantage Knowledge Academy Limi,B,BSE
INE250S01015,539762,MODERN ENGINEERING AND PROJECT,X,BSE
INE216Q01010,539767,Mega Nirman & Industries Limit,XT,BSE
INE830S01014,539770,Darjeeling Ropeway Company Lim,XT,BSE
INE178T01024,539773,Advik Capital Limited,X,BSE
INE173U01015,539798,Umiya Tubes Limited,XT,BSE
INE043U01010,539800,CHD Chemicals Limited,X,BSE
INE204S01012,539814,LE LAVOIR LIMITED,XT,BSE
INE119R01014,539834,Balgopal Commercial limited,XT,BSE
INE574R01028,539835,Superior Finlease Limited,X,BSE
INE359U01028,539841,Lancer Container Lines Limited,X,BSE
INE115S01010,539854,Halder Venture Limited,X,BSE
INE429F01012,539861,SKIL Infrastructure Limited,Z,BSE
INE616F01022,539875,RSD Finance Limited,X,BSE
INE671T01028,539884,Darshan Orna Limited,X,BSE
INE631R01026,539894,Madhav Infra Projects Limited,X,BSE
INE631E01024,539895,SPICE LOUNGE FOOD WORKS LIMITE,XT,BSE
INE642P01019,539900,DALMIA INDUSTRIAL DEVELOPMENT,XT,BSE
INE730R01042,539911,Svarnim Trade Udyog Limited,XT,BSE
INE440T01028,539921,Shanti Educational Initiatives,X,BSE
INE920T01011,539927,LIKHAMI CONSULTING LIMITED,XT,BSE
INE858Q01019,539938,Medico Intercontinental Limite,X,BSE
INE571U01010,539939,Yash Chemex Limited,X,BSE
INE217E01014,539946,Bazel International Limited,X,BSE
INE919T01013,539947,JINDAL LEASEFIN LIMITED,X,BSE
INE524T01011,539956,TAAL Enterprises Limited,XT,BSE
INE819S01025,539963,Zeal Aqua Limited,X,BSE
INE731U01028,539979,DIGJAM LIMITED,T,BSE
INE184U01012,539982,Advance Syntex Limited,XT,BSE
INE799B01017,539984,HINDUSTHAN URBAN INFRASTRUCTUR,X,BSE
INE700F01024,539991,CONFIDENCE FUTURISTIC ENERGETE,X,BSE
INE552U01010,539997,Kwality Pharmaceuticals Limite,B,BSE
INE595R01023,540006,EAST WEST FREIGHT CARRIERS LTD,X,BSE
INE621I01042,540023,COLORCHIPS NEW MEDIA LIMITED,X,BSE
INE213U01019,540026,Ladam Affortable Housing Limit,X,BSE
INE222U01010,540062,Golden Crest Education & Servi,X,BSE
INE925Q01024,540063,ECS Biztech Limited,X,BSE
INE317V01016,540078,Mitsu Chem Plast Limited,B,BSE
INE537U01037,540079,Sprayking Limited,B,BSE
INE715T01031,540080,Dhatre Udyog Limited,X,BSE
INE860T01019,540081,Sab Events & Governance Now Me,T,BSE
INE367U01013,540082,Riddhi Steel and Tube Limited,M,BSE
INE890S01026,540097,GAMCO LIMITED,X,BSE
INE864T01011,540108,TIAAN CONSUMER LIMITED,Z,BSE
INE400R01018,540132,Sabrimala Industries India Lim,X,BSE
INE818R01011,540134,ISHAAN INFRASTRUCTURE AND SHEL,X,BSE
INE202R01026,540135,ARC Finance Limited,XT,BSE
INE184B01012,540143,Sagarsoft (India) Limited,X,BSE
INE746V01016,540144,DRA CONSULTANTS LIMITED,M,BSE
INE565V01010,540145,Valiant Organics Limited,T,BSE
INE427V01013,540146,ADITYA CONSUMER MARKETING LIMI,M,BSE
INE700V01021,540147,Shashijit Infraprojects Limite,B,BSE
INE905R01016,540159,Purple Entertainment Limited,X,BSE
INE268T01015,540168,Supra Pacific Financial Servic,X,BSE
INE298B01010,540174,SOUTHERN INFOCONSULTANTS LIMIT,X,BSE
INE964R01013,540175,REGENCY FINCORP LIMITED,X,BSE
INE894E01028,540181,Salem Erode Investments Ltd.,XT,BSE
INE789R01022,540190,Franklin Industries Limited,X,BSE
INE341H01023,540192,LKP Securities Limited,X,BSE
INE186R01013,540198,OSIAJEE TEXFAB LIMITED,XT,BSE
INE850R01014,540199,Corporate Merchant Bankers Lim,XT,BSE
INE666Q01016,540204,EIKO LIFESCIENCES LIMITED,X,BSE
INE835U01027,540243,NEW LIGHT APPARELS LIMTED,X,BSE
INE607V01028,540252,VEERAM SECURITIES LIMITED,B,BSE
INE245H01018,540254,MARG TECHNO PROJECTS LIMITED,XT,BSE
INE118R01032,540259,SHANGAR DECOR LIMITED,XT,BSE
INE804Q01013,540266,Globe Commercials Limited,Z,BSE
INE318U01016,540267,Flora Corporation Limited,XT,BSE
INE615R01029,540268,TruCap Finance Limited,T,BSE
INE181U01018,540310,Classic Filaments Limited,X,BSE
INE978V01015,540332,Tanvi Foods (India) Limited,M,BSE
INE655V01019,540358,RMC SWITCHGEARS LIMITED,M,BSE
INE240T01014,540359,Parmax Pharma Limited,X,BSE
INE715Q01029,540360,LEADING LEASING FINANCE AND IN,X,BSE
INE575D01041,540361,DANUBE INDUSTRIES LIMITED,X,BSE
INE714U01024,540377,IFL ENTERPRISES LIMITED,T,BSE
INE989S01042,540386,Ontic Finserve Limited,XT,BSE
INE298W01016,540395,Chemcrux Enterprises Limited,B,BSE
INE544W01021,540401,Maximus International Limited,X,BSE
INE442V01012,540404,PRIME FRESH LIMITED,B,BSE
INE711V01010,540405,Oceanic Foods Limited,X,BSE
INE953W01016,540455,Escorp Asset Management Limite,T,BSE
INE949C01016,540481,Classic Leasing & Finance Ltd.,X,BSE
INE594W01042,540492,STARLINEPS ENTERPRISES LIMITED,B,BSE
INE453S01015,540515,KANUNGO FINANCIERS LIMITED,X,BSE
INE343X01018,540519,Meera Industries Limited,B,BSE
INE986W01016,540545,Bhakti Gems And Jewellery Limi,XT,BSE
INE717F01028,540570,VARIMAN GLOBAL ENTERPRISES LIM,XT,BSE
INE325X01015,540590,Riddhi Corporate Services Limi,X,BSE
INE319U01022,540597,Containerway International Lim,XT,BSE
INE721X01015,540613,Gautam Exim Limited,MT,BSE
INE694X01030,540614,G G Engineering Limited,T,BSE
INE413X01035,540615,7NR Retail Limited,XT,BSE
INE632W01016,540654,GlobalSpace Technologies Limit,X,BSE
INE172E01011,540686,Smruthi Organics Limited,X,BSE
INE145Y01023,540693,Shish Industries Limited,B,BSE
INE236W01016,540694,ANG Lifesciences India Limited,T,BSE
INE109Y01011,540695,Dhruv Wellness Limited,MT,BSE
INE185U01035,540696,KCD INDUSTRIES INDIA LIMITED,XT,BSE
INE385W01011,540701,Dishman Carbogen Amcis Limited,T,BSE
INE670X01014,540702,Lasa Supergenerics Limited,T,BSE
INE438C01010,540703,PRO CLB GLOBAL LIMITED,XT,BSE
INE217K01011,540709,Reliance Home Finance Limited,T,BSE
INE689M01025,540717,Polo Queen Industrial and Fint,B,BSE
INE777X01017,540718,AAYUSH ART AND BULLION LIMITED,M,BSE
INE071Y01013,540726,Trident Texofab Limited,T,BSE
INE973X01012,540727,Poojawestern Metaliks Limited,B,BSE
INE327G01032,540728,Sayaji Industries Limited,X,BSE
INE062Y01020,540730,Mehai Technology  Limited,X,BSE
INE864K01010,540735,IRIS Business Services Limited,T,BSE
INE414Y01015,540737,Shree Ganesh Remedies Limited,B,BSE
INE402Y01028,540738,Shreeji Translogistics Limited,B,BSE
INE282Y01016,540756,Kaarya Facilities and Services,MT,BSE
INE204Y01010,540782,Sanghvi Brands Limited,MT,BSE
INE669Y01022,540786,SHARIKA ENTERPRISES LIMITED,B,BSE
INE500C01017,540788,Aspira Pathlab & Diagnostics L,XT,BSE
INE821Y01011,540796,Ratnabhumi Developers Limited,T,BSE
INE333Y01017,540809,MRC AGROTECH LIMITED,T,BSE
INE158R01012,540811,Diggi Multitrade Limited,M,BSE
INE994R01028,540821,CRYSTAL BUSINESS SYSTEM LIMITE,X,BSE
INE371F01024,540829,Chandrima Mercantiles limited,X,BSE
INE841Y01019,540850,Jhandewalas Foods Limited,MT,BSE
INE454F01010,540874,7SEAS ENTERTAINMENT LIMITED,X,BSE
INE546Y01022,540901,Praxis Home Retail Limited,T,BSE
INE115G01015,540904,TIRUPATI FOAM LIMITED,X,BSE
INE425C01017,540914,SRU Steels Limited,XT,BSE
INE063Z01017,540936,Gautam Gems Limited,B,BSE
INE578V01013,540938,Gujarat Hy-Spin Limited,M,BSE
INE740X01023,540952,LORENZINI APPARELS LIMITED,T,BSE
INE923Y01023,540953,Kenvi Jewels Limited,B,BSE
INE586E01020,540954,The Indian Wood Products Co. L,XT,BSE
INE773Y01014,540955,Tasty Dairy Specialities Limit,T,BSE
INE341Z01025,540956,Bhatia Communications & Retail,B,BSE
INE868X01014,540980,The Yamuna Syndicate Ltd,X,BSE
INE398L01017,541005,KANCO TEA & INDUSTRIES LIMITED,X,BSE
INE464Z01017,541083,Inflame Appliances Limited,M,BSE
INE365Y01019,541096,Bharat Parenterals Limited,X,BSE
INE380Z01015,541144,Active Clothing Co  Limited,T,BSE
INE278R01034,541161,DHARAN INFRA-EPC LIMITED,T,BSE
INE459Z01017,541228,Taylormade Renewables Limited,B,BSE
INE871Z01013,541299,DR LALCHANDANI LABS LIMITED,MT,BSE
INE506Z01015,541302,Dhruv Consultancy Services Lim,T,BSE
INE424Z01011,541337,Milestone Furniture Limited,MT,BSE
INE556Z01010,541338,U. H. ZAVERI LIMITED,T,BSE
INE295Z01015,541347,Parvati Sweetners and Power Lt,X,BSE
INE870Z01015,541353,Innovators Facade Systems Limi,M,BSE
INE926R01012,541358,UNIFINZ CAPITAL INDIA LIMITED,X,BSE
INE838Z01012,541444,Palm Jewels Limited,B,BSE
INE799N01012,541445,Waa Solar Limited,M,BSE
INE250G01010,541503,Unick Fix-A- Form and Printers,X,BSE
INE287Z01012,541546,GAYATRI HIGHWAYS LTD,T,BSE
INE685Z01033,541601,Rajnish Wellness Limited,B,BSE
INE173V01013,541627,Gujarat Winding Systems Limite,X,BSE
INE960Z01014,541634,Raw Edge Industrial Solutions,B,BSE
INE694W01024,541702,Ashnisha Industries Limited,X,BSE
INE299W01022,541735,Vivanta Industries Limited,X,BSE
INE401Z01019,541741,Fratelli Vineyards Limited,T,BSE
INE572Z01017,541771,AMIN TANNERY LIMITED,X,BSE
INE00IY01012,541778,Deep Polymers Limited,T,BSE
INE01B501018,541865,Add-Shop E-Retail Limited,B,BSE
INE797Z01010,541890,Space Incubatrics Technologies,X,BSE
INF200KA1VQ2,541972,SBI Mutual Fund,A,BSE
INE492Y01011,541983,Innovative Ideals and Services,M,BSE
INE911Z01017,542012,A-1 LIMITED,B,BSE
INE666Y01010,542013,Dolfin Rubbers Limited,B,BSE
INE01J501010,542019,Shubham Polyspin Limited,T,BSE
INE642Z01026,542020,AKI India Limited,T,BSE
INE206Z01020,542025,Sun Retail Limited,M,BSE
INE00Q901014,542034,S. M. Gold Limited,B,BSE
INE647Z01025,542046,VIVID MERCANTILE LIMITED,B,BSE
INE00SW01015,542057,BCPL Railway Infrastructure Li,T,BSE
INE398C01016,542123,The Phosphate Company Limited,X,BSE
INE02AP01013,542145,Roni Households Limited,MT,BSE
INE951Z01013,542146,Shree Krishna Infrastructure L,M,BSE
INE01GR01018,542155,Diksha Greens Limited,MT,BSE
INE016X01010,542176,Aryan Share & Stock Brokers Lt,X,BSE
INE139E01028,542206,NIVAKA FASHIONS LIMITED,X,BSE
INE01NE01012,542232,Shankar Lal Rampal Dye-Chem Li,B,BSE
INE452W01019,542248,Deccan Health Care Limited,B,BSE
INE726X01014,542376,SPA Capital Services Limited,XT,BSE
INE793Z01027,542446,Jonjua Overseas Limited,M,BSE
INE911T01010,542459,Kranti Industries Limited,B,BSE
INE03CM01014,542477,Gleam Fabmat Limited,MT,BSE
INE05FR01029,542579,Ashapuri Gold Ornament Limited,B,BSE
INE01GZ01011,542627,Chandni Machines Limited,X,BSE
INE01BL01012,542628,Northern Spirits Limited,B,BSE
INE06LG01010,542654,V R FILMS & STUDIOS LIMITED,T,BSE
INE05QJ01015,542666,G. K. P. Printing & Packaging,B,BSE
INE06CG01019,542667,White Organic Retail Limited,Z,BSE
INE06TD01010,542668,EVANS ELECTRIC LIMITED,MT,BSE
INE374E01021,542669,BMW INDUSTRIES LIMITED,B,BSE
INE757T01025,542670,Artemis Electricals and Projec,XT,BSE
INE05BN01019,542678,Cian Healthcare Limited,MT,BSE
INE413F01016,542679,Dhanashree Electronics Limited,XT,BSE
INE01K301012,542682,Harish Textile Engineers Limit,X,BSE
INE03JI01017,542685,Digicontent Limited,T,BSE
INE05MV01019,542694,Parshva Enterprises Limited,B,BSE
INE02GA01012,542721,Anand Rayons Limited,T,BSE
INE060601031,542724,Murae Organisor Limited,T,BSE
INE056001014,542727,CITY PULSE MULTIVENTURES LIMIT,M,BSE
INF204KB15D0,542747,NIPPON INDIA ETF SENSEX NEXT 5,A,BSE
INE277T01024,542753,SEACOAST SHIPPING SERVICES LIM,Z,BSE
INE06YD01010,542765,Transpact Enterprises Limited,MS,BSE
INE08E401029,542770,Alphalogic Techsys Limited,B,BSE
INE08JY01013,542771,Novateor Research Laboratories,M,BSE
INE906Y01028,542802,Galactico Corporate Services L,B,BSE
INE560T01015,542803,Vaxfab Enterprises Limited,X,BSE
INE492Z01018,542850,GOBLIN INDIA LIMITED,M,BSE
INE06H201014,542851,Gensol Engineering Limited,T,BSE
INE052001026,542862,Shahlon Silk Industries Limite,X,BSE
INE490Z01012,542865,Anuroop Packaging Limited,B,BSE
INE317W01030,542866,COLAB PLATFORMS LIMITED,XT,BSE
INE771C01014,542906,Easun Capital Markets Limited,XT,BSE
INE08RT01016,542910,Valencia Nutrition Limited,TS,BSE
INE165G01010,542911,Assam Entrade Limited,X,BSE
INE063601012,542918,Gian Life Care Limited,Z,BSE
INE03V001013,542933,UNIVERSUS PHOTO IMAGINGS LIMIT,T,BSE
INE117S01016,542938,Octavius Plantations Limited,X,BSE
INF204KB11T5,543144,Nippon India Mutual Fund,B,BSE
INF204KB16S6,543150,Nippon India Mutual Fund,B,BSE
INF204KB18R4,543153,Nippon India Mutual Fund,B,BSE
INF204KB18S2,543154,Nippon India Mutual Fund,B,BSE
INE0BDU01028,543171,RO Jewels Limited,B,BSE
INF204KB14U7,543173,Nippon India Mutual Fund,B,BSE
INF204KB10U5,543174,Nippon India Mutual Fund,B,BSE
INF204KB15U4,543175,Nippon India Mutual Fund,B,BSE
INF204KB16U2,543176,Nippon India Mutual Fund,B,BSE
INF204KB11U3,543177,Nippon India Mutual Fund,B,BSE
INF204KB12U1,543178,Nippon India Mutual Fund,B,BSE
INF204KB13T1,543181,Nippon India Mutual Fund,B,BSE
INF204KB18T0,543182,Nippon India Mutual Fund,B,BSE
INF204KB14T9,543184,Nippon India Mutual Fund,B,BSE
INF204KB13U9,543186,Nippon India Mutual Fund,B,BSE
INE06MM01016,543207,Natural Biocon (India) Limited,X,BSE
INE745R01024,543208,REGIS INDUSTRIES LIMITED,X,BSE
INE0CRS01012,543209,Billwin Industries Limited,M,BSE
INE09EO01013,543210,Aarti Surfactants Limited,T,BSE
INE0B9A01018,543211,BONLON INDUSTRIES LIMITED,B,BSE
INE412J01010,543229,Samrat Forgings Limited,X,BSE
INE0ALI01010,543230,ADVAIT ENERGY TRANSITIONS LIMI,B,BSE
INE0BTM01013,543234,Secmark Consultancy Limited,T,BSE
INE0E2801015,543239,G M Polyplast Limited,M,BSE
INE244W01010,543241,Veer Global Infraconstruction,B,BSE
INE0BLY01023,543244,Shine Fashions (India) Limited,MT,BSE
INE018S01016,543256,RITA FINANCE AND LEASING LIMIT,X,BSE
INE0D7801012,543262,MRP Agro Limited,M,BSE
INE03RS01027,543268,DRC Systems India Limited,T,BSE
INE0EMB01015,543274,SUUMAYA CORPORATION LIMITED,MT,BSE
INE018401013,543281,Suvidhaa Infoserve Limited,T,BSE
INE0CPR01018,543284,EKI Energy Services Limited,B,BSE
INE04CO01018,543289,Kuberan Global Edu Solutions L,TS,BSE
INE505Y01010,543298,Vineet Laboratories Limited,T,BSE
INE0H8J01015,543309,Adeshwar Meditex Limited,M,BSE
INE0B6101012,543310,Times Green Energy (India) Lim,MT,BSE
INE0GFE01026,543327,Exxaro Tiles Limited,T,BSE
INE647W01014,543341,SHARPLINE BROADCAST LIMITED,X,BSE
INE0EAX01014,543346,Aashka Hospitals Limited,M,BSE
INE0GAO01018,543363,Prevest Denpro Limited,M,BSE
INE0FW001016,543364,Markolines Pavement Technologi,B,BSE
INE0DLM01024,543366,SBL Infratech Limited,M,BSE
INE0H1201020,543372,Getalong Enterprise Limited,M,BSE
INE0HLJ01013,543373,Shri Venkatesh Refineries Limi,M,BSE
INE0I2F01015,543375,Promax Power Limited,M,BSE
INE0GD201014,543376,Samor Reality Limited,B,BSE
INE0H8H01019,543378,CWD Limited,TS,BSE
INE07GA01011,543391,Suyog Gurbaxani Funicular Rope,M,BSE
INE0JFE01012,543400,Omnipotent Industries Limited,MT,BSE
INE07L501010,543410,DMR Hydroengineering & Infrast,MT,BSE
INE761Y01019,543416,Zodiac Energy Limited,T,BSE
INE0JJS01014,543435,CLARA INDUSTRIES LIMITED,MT,BSE
INE0E4I01027,543443,Ascensive Educare Limited,TS,BSE
INE583L01014,543451,AGS TRANSACT TECHNOLOGIES LIMI,T,BSE
INE0KA601012,543453,ALKOSIGN LIMITED,M,BSE
INE0JSJ01014,543464,Maruti Interior Products Limit,M,BSE
INE0KQ001017,543497,Bhatia Colour Chem Limited,MT,BSE
INE0K1401020,543499,Achyut Healthcare Limited,MT,BSE
INE0JVD01011,543500,Evoq Remedies Limited,M,BSE
INE0GIU01018,543513,Uma Exports Limited,T,BSE
INE0KPY01017,543515,Sunrise Efficient Marketing Li,MT,BSE
INE0K5F01014,543516,DHYAANI TRADEVENTTURES LIMITED,M,BSE
INE0JMN01019,543519,Shashwat Furnishing Solutions,MT,BSE
INE0L3H01014,543521,Fone4 Communications (India) L,M,BSE
INE05CY01014,543531,Tierra Agrotech Limited,X,BSE
INE0K6L01010,543538,Goel Food Products Limited,MT,BSE
INE0L0L01012,543539,MODI'S NAVNIRMAN LIMITED,M,BSE
INE0KR801019,543544,JAYANT INFRATECH LIMITED,M,BSE
INE0ID001024,543545,Veerkrupa Jewellers Limited,MT,BSE
INE0L3501015,543546,HEALTHY LIFE AGRITEC LIMITED,M,BSE
INE0M3901015,543578,Olatech Solutions Limited,M,BSE
INE0JNB01012,543579,NATURO INDIABULL LIMITED,M,BSE
INE0KKN01029,543590,Rhetan TMT Limited,B,BSE
INE0JS101016,543591,DREAMFOLKS SERVICES LIMITED,T,BSE
INE0MC401013,543594,DIPNA PHARMACHEM LIMITED,M,BSE
INE0I0T01010,543597,Virtuoso Optoelectronics Limit,M,BSE
INE0M8901010,543606,CONTAINE TECHNOLOGIES LIMITED,MT,BSE
INE0KQQ01011,543613,MAFIA TRENDS LIMITED,M,BSE
INE0MNV01014,543615,SILICON RENTAL SOLUTIONS LIMIT,M,BSE
INE0MKA01014,543616,Trident Lifeline Limited,M,BSE
INE0M4L01013,543618,Cargotrans Maritime Limited,M,BSE
INE0N0J01014,543619,Concord Control Systems Limite,M,BSE
INE0LGX01024,543620,INSOLATION ENERGY LIMITED,M,BSE
INE0KZM01011,543621,Cargosol Logistics Limited,M,BSE
INE0MSK01016,543622,STEELMAN TELECOM LIMITED,M,BSE
INE0N1L01018,543637,PACE E-COMMERCE VENTURES LIMIT,M,BSE
INE510W01014,543667,INOX GREEN ENERGY SERVICES LIM,T,BSE
INE0N6V01016,543678,AMBO AGRITEC LIMITED,M,BSE
INE00OQ01016,543687,Dharmaj Crop Guard Limited,T,BSE
INE0NT601018,543709,PNGS GARGI FASHION JEWELLERY L,M,BSE
INE0MQD01015,543713,Droneacharya Aerial Innovation,M,BSE
INE059901020,543715,Indiabulls Enterprises Limited,T,BSE
INE09BN01011,543737,Aveer Foods Limited,X,BSE
INE035801013,543743,Aeroflex Neu Limited,T,BSE
INE0MID01012,543745,SVS VENTURES LIMITED,MT,BSE
INE0BSU01018,543746,LOGICA INFOWAY LIMITED,M,BSE
INE0M9Q01011,543753,DHARNI CAPITAL SERVICES LIMITE,M,BSE
INE0MPU01011,543754,TRANSVOY LOGISTICS INDIA LIMIT,MT,BSE
INE0O4V01010,543765,Earthstahl & Alloys Limited,M,BSE
INE094B01013,543766,Ashika Credit Capital Ltd.,B,BSE
INE0KN201016,543769,INDONG TEA COMPANY LIMITED,MT,BSE
INE0O4601016,543782,Sealmatic India Limited,MT,BSE
INE0OLH01013,543787,Macfos Limited,M,BSE
INE0JZS01010,543799,S. V. J. Enterprises Limited,MT,BSE
INE0NYN01016,543805,RESGEN LIMITED,M,BSE
INE0O6A01019,543806,ITCONS E-Solutions Limited,M,BSE
INE0OKG01017,543814,PROSPECT CONSUMER PRODUCTS LIM,M,BSE
INE00TV01023,543828,SUDARSHAN PHARMA INDUSTRIES LI,MT,BSE
INE0NLJ01011,543830,LABELKRAFT TECHNOLOGIES LIMITE,M,BSE
INE0OMI01019,543831,Bright Outdoor Media Limited,M,BSE
INE0NIJ01017,543848,Dev Labtech Venture Limited,MT,BSE
INE825B01010,543860,J.A. Finance Limited,X,BSE
INE0O1T01010,543874,Maiden Forgings Limited,M,BSE
INE0O8901016,543895,Exhicon Events Media Solutions,MT,BSE
INE0P7001013,543897,Sancode Technologies Limited,MT,BSE
INE0NTC01019,543902,Retina Paints Limited,MT,BSE
INE0LDI01022,543905,INNOKAIZ INDIA LIMITED,MT,BSE
INE0ALR01029,543911,Atal Realtech Limited,T,BSE
INE557Z01018,543912,Power & Instrumentation (Gujar,T,BSE
INE210F01016,543914,Swati Projects Limited,X,BSE
INE0GYI01028,543916,Hemant Surgical Industries Lim,MT,BSE
INE964W01021,543919,M.K.Proteins Limited,T,BSE
INE0NJ001013,543920,CFF FLUID CONTROL LIMITED,M,BSE
INE0NXA01015,543921,Comrade Appliances Limited,MT,BSE
INE0N5O01013,543924,Sonalis Consumer Products Limi,M,BSE
INE0OJ401014,543926,Bizotic Commercial Limited,MT,BSE
INE04Z101016,543927,Asian Warehousing Limited,X,BSE
INE0ORA01015,543928,Cosmic CRF Limited,M,BSE
INE0Q0M01015,543931,VEEFIN SOLUTIONS LIMITED,MT,BSE
INE01BT01015,543934,Machhar Industries Limited,XT,BSE
INE0NZF01019,543937,ALPHALOGIC INDUSTRIES LIMITED,M,BSE
INE0P3N01018,543939,Kaka Industries Limited,M,BSE
INE0NEV01011,543941,AHASOLAR TECHNOLOGIES LIMITED,M,BSE
INE0DN001027,543943,ASARFI HOSPITAL LIMITED,MT,BSE
INE0OWC01011,543953,Khazanchi Jewellers Limited,M,BSE
INE013V01011,543963,SHELTER PHARMA LIMITED,M,BSE
INE0OJZ01019,543970,Shoora Designs Limited,MT,BSE
INE0Q8P01029,543971,Bondada Engineering Limited,MT,BSE
INE489B01031,543976,Shradha AI Technologies Limite,X,BSE
INE0OYE01013,543982,QUEST FLOW CONTROLS LIMITED,M,BSE
INE980Y01015,543986,South West Pinnacle Exploratio,T,BSE
INE0P4P01011,543991,TECHKNOWGREEN SOLUTIONS LIMITE,M,BSE
INE372M01010,543993,ARCL Organics Ltd,X,BSE
INE0MIO01019,543997,ORGANIC RECYCLING SYSTEMS LIMI,M,BSE
INE0Q1S01010,544001,Sunita Tools Limited,M,BSE
INE0OH401016,544013,KK Shah Hospitals Limited,M,BSE
INE0QI101019,544015,Mish Designs Limited,MT,BSE
INE0N6U01018,544023,Kalyani Cast-Tech Limited,M,BSE
INE0PP401015,544025,Arrowhead Seperation Engineeri,M,BSE
INE0RDR01012,544035,Swashthik Plascon Limited,M,BSE
INE0RDM01013,544036,DEEPAK CHEMTEX LIMITED,MT,BSE
INE0P9J01013,544037,Amic Forging Limited,M,BSE
INE0KQN01018,544042,Bajel Projects Limited,T,BSE
INE0QSK01017,544047,Siyaram Recycling Industries L,M,BSE
INE0Q2Z01013,544052,Benchmark Computer Solutions L,M,BSE
INE0QZQ01019,544059,SHANTI SPINTEX LIMITED,M,BSE
INE0QFT01015,544072,AIK Pipes and Polymers Limited,MT,BSE
INE0A6N01026,544073,Manoj Ceramic Limited,M,BSE
INE0RNZ01014,544074,Shri Balaji Valve Components L,M,BSE
INE0QIS01011,544083,Shree Marutinandan Tubes Limit,MT,BSE
INE07G501017,544090,Sayaji Hotels (Pune) Limited,X,BSE
INE0Q1R01012,544091,Qualitek Labs Limited,M,BSE
INE0OLZ01015,544105,HARSHDEEP HORTICO LIMITED,MT,BSE
INE0NLT01010,544107,BLS E-Services Limited,T,BSE
INE0QZF01012,544108,Gabriel Pet Straps Limited,MT,BSE
INE0QXV01014,544112,JASCH GAUGING TECHNOLOGIES LIM,X,BSE
INE0OYK01010,544121,Rudra Gas Enterprise Limited,M,BSE
