ISIN,Code,SYMBOL,SERIES,EXCH,SYMBOL2,,Symbol3
INE472C01027,511411,SHRISTI INFRASTRUCTURE DEVELOP,X,BSE,SHRISTI,,SHRISTI.BO
INE034B01019,511441,GUJARAT CREDIT CORPORATION LTD,X,BSE,GUJCRED,,GUJCRED.BO
INE706F01021,511447,SYLPH TECHNOLOGIES LTD.,XT,BSE,SYLPH,,SYLPH.BO
INE899D01011,511451,DHARANI FINANCE LTD.,X,BSE,DHARFIN,,DHARFIN.BO
INE191N01012,511463,Alexander Stamps And Coin Limi,X,BSE,ALEXANDER,,ALEXANDER.BO
INE488C01015,511493,SHRYDUS INDUSTRIES LIMITED,XT,BSE,SHRYDUS,,SHRYDUS.BO
INE900A01013,511501,Bharat Bhushan Finance & Commo,XT,BSE,BHARAT,,BHARAT.BO
INE707C01018,511505,CAPITAL TRUST LTD.,T,BSE,CAPTRUST,,CAPTRUST.BO
INE697C01011,511507,USHAKIRAN FINANCE LTD.,X,BSE,USHAKIRA,,USHAKIRA.BO
INE380K01017,511509,VIVO BIO TECH LTD.,X,BSE,VIVOBIOT,,VIVOBIOT.BO
INE882C01035,511523,VEERHEALTH CARE LIMITED,X,BSE,VEERHEALTH,,VEERHEALTH.BO
INE376A01032,511525,PAN INDIA CORPORATION LTD.,X,BSE,PANINDIAC,,PANINDIAC.BO
INE135C01012,511533,SAHARA HOUSINGFINA CORPORATION,X,BSE,SAHARAHOUS,,SAHARAHOUS.BO
INE026C01013,511535,NDA SECURITIES LTD.,X,BSE,NDASEC,,NDASEC.BO
INE533B01028,511539,Supra Trends Limited,XT,BSE,SUPRATRE,,SUPRATRE.BO
INE777C01011,511543,GSB FINANCE LTD.,X,BSE,GSBFIN,,GSBFIN.BO
INE367A01015,511549,MORARKA FINANCE LTD.,X,BSE,MORARKFI,,MORARKFI.BO
INE732K01027,511557,PRO FIN CAPITAL SERVICES LTD.,XT,BSE,PROFINC,,PROFINC.BO
INE289C01025,511559,TEAM INDIA GUARANTY LIMITED,T,BSE,TEAMGTY,,TEAMGTY.BO
INE754C01010,511571,SOM DATT FINANCE CORPORATION L,XT,BSE,SODFC,,SODFC.BO
INE304E01010,511577,SAVANI FINANCIALS LTD.,X,BSE,SAVFI,,SAVFI.BO
INE425F01028,511585,BEFOUND MOVEMENT LIMITED,X,BSE,BEFOUNDMOL,,BEFOUNDMOL.BO
INE212B01011,511593,LIBORD FINANCE LTD,X,BSE,LIBORDFIN,,LIBORDFIN.BO
INE216B01012,511601,YASH MANAGEMENT & SATELLITE LT,X,BSE,YASHMGM,,YASHMGM.BO
INE569B01022,511609,ISL CONSULTING LTD.,X,BSE,ISLCONSUL,,ISLCONSUL.BO
INE891B01012,511611,DCM FINANCIAL SERVICES LTD.,T,BSE,DCMFINSERV,,DCMFINSERV.BO
INE229D01011,511626,RR FINANCIAL CONSULTANTS LTD.,XT,BSE,RRFIN,,RRFIN.BO
INE417D01020,511628,FEDDERS HOLDING LIMITED,B,BSE,FEDDERSHOL,,FEDDERSHOL.BO
INE919M01026,511634,DUGAR HOUSING DEVELOPMENTS LTD,XT,BSE,DUGARHOU,,DUGARHOU.BO
INE234E01027,511636,DJS STOCK & SHARES LTD.,XT,BSE,DJSSS,,DJSSS.BO
INE113B01029,511644,OMEGA INTERACTIVE TECHNOLOGIES,XT,BSE,OMEGAIN,,OMEGAIN.BO
INE309D01011,511654,SUGAL & DAMANI SHARE BROKERS L,XT,BSE,SUGALDAM,,SUGALDAM.BO
INE027D01019,511658,NETTLINX LTD.,X,BSE,NETTLINX,,NETTLINX.BO
INE555D01019,511660,PREMIUM CAPITAL MARKET & INVES,XT,BSE,PREMCAPM,,PREMCAPM.BO
INE443D01018,511664,BGIL FILMS & TECHNOLOGIES LTD.,XT,BSE,BGIL,,BGIL.BO
INE099G01011,511672,Scan Steels Limited,X,BSE,SCANSTL,,SCANSTL.BO
INE759C01027,511692,AJCON GLOBAL SERVICES LTD.,XT,BSE,AJCON,,AJCON.BO
INE953B01010,511696,CHARTERED CAPITAL & INVESTMENT,X,BSE,CHRTEDCA,,CHRTEDCA.BO
INE625D01028,511700,STANDARD CAPITAL MARKETS LTD.,XT,BSE,STANCAP,,STANCAP.BO
INE290E01011,511702,YOGI LIMITED,XT,BSE,YOGI,,YOGI.BO
INE717D01023,511710,CUBICAL FINANCIAL SERVICES LTD,X,BSE,CUBIFIN,,CUBIFIN.BO
INE452B01013,511712,RELIC TECHNOLOGIES LTD.,XT,BSE,RELICTEC,,RELICTEC.BO
INE875B01015,511714,NIMBUS PROJECTS LTD.,X,BSE,NIMBSPROJ,,NIMBSPROJ.BO
INE359A01012,511716,Invigorated Business Consultin,XT,BSE,INVIGO,,INVIGO.BO
INE006C01015,511728,K.Z.LEASING & FINANCE LTD.,X,BSE,KZLFIN,,KZLFIN.BO
INE527C01010,511734,PASUPATI FINCAP LTD.,XT,BSE,PASUFIN,,PASUFIN.BO
INE241B01010,511738,MEHTA SECURITIES LTD.,XT,BSE,MEHSECU,,MEHSECU.BO
INE861D01011,511754,SHALIBHADRA FINANCE LTD.,X,BSE,SAHLIBHFI,,SAHLIBHFI.BO
INE195I01013,511756,ABIRAMI FINANCIAL SERVICES (IN,Z,BSE,ABIRAFN,,ABIRAFN.BO
INE094E01017,511758,MANSI FINANCE (CHENNAI) LTD.,X,BSE,MANSIFIN,,MANSIFIN.BO
INE518D01025,511760,SEVEN HILL INDUSTRIES LIMITED,Z,BSE,SEVENHILL,,SEVENHILL.BO
INE819K01014,511764,Aastamangalam Finance Limited,XT,BSE,AASTAFIN,,AASTAFIN.BO
INE754D01018,512014,SOBHAGYA MERCHANTILE LTD.,XT,BSE,SOBME,,SOBME.BO
INE135H01029,512018,CNI RESEARCH LTD.,X,BSE,TTGIL,,TTGIL.BO
INE967G01019,512020,SARASWATI COMMERCIAL (INDIA) L,B,BSE,ZSARACOM,,ZSARACOM.BO
INE767M01029,512025,BANGANGA PAPER INDUSTRIES LIMI,X,BSE,BANGANGA,,BANGANGA.BO
INE603D01017,512026,VEGA JEWELLERS LIMITED,XT,BSE,VEGA,,VEGA.BO
INE393H01016,512036,KAPIL COTEX LTD.,XT,BSE,KAPILCO,,KAPILCO.BO
INE887D01016,512038,TCC CONCEPT LIMITED,T,BSE,TCC,,TCC.BO
INE510H01015,512047,ROYAL INDIA CORPORATION LIMITE,X,BSE,ROYALIND,,ROYALIND.BO
INE195E01020,512048,DHANSAFAL FINSERVE LIMITED,X,BSE,DHANSAFAL,,DHANSAFAL.BO
INE762D01011,512064,VISHVPRABHA VENTURES LIMITED,X,BSE,VISVEN,,VISVEN.BO
INE945F01025,512068,DECCAN GOLD MINES LTD.,B,BSE,DECNGOLD,,DECNGOLD.BO
INE234B01023,512093,CRANES SOFTWARE INTERNATIONAL,Z,BSE,CRANESSOFT,,CRANESSOFT.BO
INE092G01024,512097,SAIANAND COMMERCIAL LIMITED,X,BSE,SAICOM,,SAICOM.BO
INE750G01019,512099,EYANTRA VENTURES LIMITED,XT,BSE,EY,,EY.BO
INE276H01013,512103,NIDHI GRANITES LTD.,XT,BSE,NIDHGRN,,NIDHGRN.BO
INE461H01011,512109,AVIVA INDUSTRIES LTD.,XT,BSE,AVIVA,,AVIVA.BO
INE649C01012,512115,ROSE MERC.LTD.,XT,BSE,ROSEMER,,ROSEMER.BO
INE529F01035,512131,SIGNET INDUSTRIES LIMITED,T,BSE,SIGIND,,SIGIND.BO
INE758A01072,512149,AVANCE TECHNOLOGIES LTD.,XT,BSE,AVANCE,,AVANCE.BO
INE365O01028,512165,ABANS ENTERPRISES LTD,X,BSE,ABANSENT,,ABANSENT.BO
INE968E01012,512169,CAPRICORN SYSTEMS GLOBAL SOLUT,XT,BSE,CAPRICORN,,CAPRICORN.BO
INE685D01022,512175,VAMA INDUSTRIES LTD.,X,BSE,VAMA,,VAMA.BO
INE798C01017,512197,SILVER OAK COMMERCIAL LTD.,Z,BSE,SILVERO,,SILVERO.BO
INE730E01016,512217,PRISM MEDICO AND PHARMACY LTD.,X,BSE,PRISMMEDI,,PRISMMEDI.BO
INE379J01029,512229,VERITAS (INDIA) LTD.,T,BSE,VERITAS,,VERITAS.BO
INE091E01039,512233,JAYBHARAT TEXTILES & REAL ESTA,Z,BSE,JAYTEX,,JAYTEX.BO
INE894A01026,512247,ASHIRWAD CAPITAL LTD.,X,BSE,ASHCAP,,ASHCAP.BO
INE895A01023,512257,SWASTI VINAYAKA ART AND HERITA,X,BSE,SVARTCORP,,SVARTCORP.BO
INE200D01020,512267,MEDIA MATRIX WORLDWIDE LTD.,B,BSE,MMWL,,MMWL.BO
INE043F01011,512279,N2N TECHNOLOGIES LIMITED,Z,BSE,NNTL,,NNTL.BO
INE458B01036,512296,BHAGYANAGAR INDIA LTD.,T,BSE,BHAGYANGR,,BHAGYANGR.BO
INE408F01024,512297,Shantai Industries Limited,XT,BSE,SHANTAI,,SHANTAI.BO
INE417N01011,512301,CHAMBAL BREWERIES & DISTILLERI,XT,BSE,CHMBBRW,,CHMBBRW.BO
INE385F01024,512329,SG MART LIMITED,B,BSE,SGMART,,SGMART.BO
INE068C01015,512344,ARAVALI SECURITIES & FINANCE L,X,BSE,ARAVALIS,,ARAVALIS.BO
INE745A01012,512345,YASH TRADING & FINANCE LTD.,XT,BSE,YASTF,,YASTF.BO
INE093G01022,512359,SWORD-EDGE COMMERCIALS LIMITED,Z,BSE,SWORDEDGE,,SWORDEDGE.BO
INE108G01010,512361,CUPID BREWERIES AND DISTILLERI,X,BSE,CUPIDALBV,,CUPIDALBV.BO
INE716D01033,512379,CRESSANDA RAILWAY SOLUTIONS LI,X,BSE,CRSL,,CRSL.BO
INE037B01020,512393,SHARDUL SECURITIES LTD.,XT,BSE,SHARDUL,,SHARDUL.BO
INE017I01027,512399,SERA INVESTMENTS & FINANCE IND,X,BSE,SERA,,SERA.BO
INE468F01010,512405,I-POWER SOLUTIONS INDIA LTD.,XT,BSE,IPOWER,,IPOWER.BO
INE319T01016,512415,MERCURY TRADE LINKS LTD.,X,BSE,MERCTRD,,MERCTRD.BO
INE242B01018,512425,NIRAV COMMERCIALS LTD.,X,BSE,NIRAVCOM,,NIRAVCOM.BO
INE412D01013,512437,APOLLO FINVEST (INDIA) LTD.,X,BSE,APOLLOFI,,APOLLOFI.BO
INE993I01029,512441,Enbee Trade &amp; Finance Ltd,XT,BSE,ENBETRD,,ENBETRD.BO
INE162L01017,512443,Ganon Products Limited,XT,BSE,GANONPRO,,GANONPRO.BO
INE564J01026,512453,SHRI JAGDAMBA POLYMERS LTD.,XT,BSE,SHRJAGP,,SHRJAGP.BO
INE765L01017,512477,BETEX INDIA LTD.,X,BSE,BETXIND,,BETXIND.BO
INE012F01016,512481,POLYTEX INDIA LTD.,XT,BSE,POLYTEX,,POLYTEX.BO
INE977F01010,512485,DHANLAXMI COTEX LTD.,XT,BSE,DHANCOT,,DHANCOT.BO
INE876A01023,512489,OASIS SECURITIES LTD.,X,BSE,OASISEC,,OASISEC.BO
INE590B01010,512493,GARNET INTERNATIONAL LTD.,X,BSE,GARNETINT,,GARNETINT.BO
INE435E01020,512499,SHALIMAR PRODUCTIONS LTD.,X,BSE,SHALPRO,,SHALPRO.BO
INE091C01017,512527,SUPER SALES INDIA LTD.,X,BSE,SUPER,,SUPER.BO
INE655A01013,512531,STATE TRADING CORPORATION OF I,T,BSE,STCINDIA,,STCINDIA.BO
INE581D01015,512565,NEELKANTH LIMITED,XT,BSE,NEELKANTH,,NEELKANTH.BO
INE077B01018,512587,ZODIAC-JRD-MKJ LTD.,XT,BSE,ZODJRDMKJ,,ZODJRDMKJ.BO
INE579D01019,512589,SITA ENTERPRISES LTD.,X,BSE,SITAENT,,SITAENT.BO
INE183U01022,512591,PULSAR INTERNATIONAL LTD.,XT,BSE,PULSRIN,,PULSRIN.BO
INE348N01034,512595,Manbro Industries Limited,X,BSE,MANBRO,,MANBRO.BO
INE307N01014,512600,ASTAL LABORATORIES LIMITED,X,BSE,ASTALLTD,,ASTALLTD.BO
INE772B01014,512604,HARIA EXPORTS LTD.,XT,BSE,HARIAEXPO,,HARIAEXPO.BO
INE629C01014,512618,RLF LTD.,XT,BSE,RLF,,RLF.BO
INE769D01016,512624,Regent Enterprises Limited,X,BSE,REGENTRP,,REGENTRP.BO
INE231G01010,512626,ORBIT EXPORTS LTD.,T,BSE,ORBTEXP,,ORBTEXP.BO
INE104E01014,512634,SAVERA INDUSTRIES LTD.,X,BSE,SAVERA,,SAVERA.BO
INE114E01013,513005,Chrome Silicon Limited,X,BSE,CHROME,,CHROME.BO
INE158G01015,513043,REMI EDELSTAHL TUBULARS LIMITE,XT,BSE,REMIEDEL,,REMIEDEL.BO
INE736H01024,513059,G.S.AUTO INTERNATIONAL LTD.,X,BSE,GSAUTO,,GSAUTO.BO
INE360D01014,513063,TRANS-FREIGHT CONTAINERS LTD.,X,BSE,TRANSFRE,,TRANSFRE.BO
INE991A01020,513117,AMFORGE INDUSTRIES LTD.,X,BSE,AMFORG,,AMFORG.BO
INE173M01012,513119,ONIX SOLAR ENERGY LIMITED,XT,BSE,ONIXSOLAR,,ONIXSOLAR.BO
INE950D01012,513149,ACROW INDIA LTD.,X,BSE,ACROW,,ACROW.BO
INE205F01016,513173,STEEL STRIPS INFRASTRUCTURES L,X,BSE,STLSTRINF,,STLSTRINF.BO
INE289D01015,513252,JAY USHIN LTD.,X,BSE,JAYUSH,,JAYUSH.BO
INE611C01020,513295,IMEC SERVICES LIMITED,XT,BSE,IMEC,,IMEC.BO
INE001F01019,513303,MODERN STEELS LTD.,X,BSE,MDRNSTL,,MDRNSTL.BO
INE363L01029,513307,SYNTHIKO FOILS LTD.,XT,BSE,SYNTHFO,,SYNTHFO.BO
INE327C01031,513309,Golkonda Aluminium Extrusions,XT,BSE,GOLKONDA,,GOLKONDA.BO
INE145J01032,513337,GUJARAT TOOLROOM LTD.,X,BSE,GUJTLRM,,GUJTLRM.BO
INE105D01013,513353,COCHIN MINERALS & RUTILE LTD.,X,BSE,COCHINM,,COCHINM.BO
INE072A01029,513361,INDIA STEEL WORKS LTD.,XT,BSE,ISWL,,ISWL.BO
INE013J01016,513369,KRISHANVEER FORGE LIMITED,XT,BSE,KVFORGE,,KVFORGE.BO
INE457E01016,513397,VALLABH STEELS LTD.,XT,BSE,VALLABHSQ,,VALLABHSQ.BO
INE587D01012,513401,ASHIANA ISPAT LTD.,X,BSE,ASHIS,,ASHIS.BO
INE092C01015,513403,P.M.TELELINNKS LTD.,XT,BSE,PMTELELIN,,PMTELELIN.BO
INE728B01032,513418,SMITHS & FOUNDERS (INDIA) LIMI,X,BSE,SMFIL,,SMFIL.BO
INE373E01015,513422,BLOOM INDUSTRIES LTD.,X,BSE,BLOIN,,BLOIN.BO
INE501L01024,513430,Maitri Enterprises Limited,XT,BSE,MAITRI,,MAITRI.BO
INE594D01018,513452,ELANGO INDUSTRIES LTD.,XT,BSE,ELANGO,,ELANGO.BO
INE791E01018,513456,KANISHK STEEL INDUSTRIES LTD.,XT,BSE,KANSHST,,KANSHST.BO
INE257F01017,513460,MAHALAXMI SEAMLESS LTD.,Z,BSE,MAHALXSE,,MAHALXSE.BO
INE658D01011,513472,SIMPLEX CASTINGS LTD.,XT,BSE,SIMPLEXCAS,,SIMPLEXCAS.BO
INE387D01025,513488,SHREE STEEL WIRE ROPES LTD.,X,BSE,SSWRL,,SSWRL.BO
INE235U01012,513496,SIZEMASTERS TECHNOLOGY LIMITED,X,BSE,SIZEMASTER,,SIZEMASTER.BO
INE308N01012,513498,SOUTHERN MAGNESIUM & CHEMICALS,X,BSE,SOUTHMG,,SOUTHMG.BO
INE927K01023,513502,BARODA EXTRUSION LTD.,X,BSE,BAROEXT,,BAROEXT.BO
INE276I01011,513507,GUJARAT CONTAINERS LTD.,P,BSE,GUJCONT,,GUJCONT.BO
INE798F01010,513511,PANCHMAHAL STEEL LTD.,XT,BSE,PANCHMAHQ,,PANCHMAHQ.BO
INE570B01012,513513,ADITYA ISPAT LTD.,X,BSE,ADITYA,,ADITYA.BO
INE741B01027,513528,GLITTEK GRANITES LTD.,XT,BSE,GLITTEKG,,GLITTEKG.BO
INE770A01010,513532,PRADEEP METALS LTD.,X,BSE,PRADPME,,PRADPME.BO
INE207H01018,513536,GUJARAT NATURAL RESOURCES LIMI,XT,BSE,GNRL,,GNRL.BO
INE176E01012,513540,TAMILNADU STEEL TUBES LTD.,P,BSE,TNSTLTU,,TNSTLTU.BO
INE277E01026,513544,MARDIA SAMYOUNG CAPILLARY TUBE,XT,BSE,MSCTC,,MSCTC.BO
INE385M01012,513548,SHARDA ISPAT LTD.,X,BSE,SHRDAIS,,SHRDAIS.BO
INE608C01026,513566,NOVA IRON & STEEL LTD.,X,BSE,NOVIS,,NOVIS.BO
INE067E01013,513575,STERLING POWERGENSYS LTD,X,BSE,STERPOW,,STERPOW.BO
INE463D01016,513629,TULSYAN NEC LTD.,X,BSE,TULSYAN,,TULSYAN.BO
INE197C01012,513642,AXEL POLYMERS LTD.,XT,BSE,AXELPOLY,,AXELPOLY.BO
INE848B01012,513687,SPECTRA INDUSTRIES LTD.,Z,BSE,SPECTRA,,SPECTRA.BO
INE434C01027,513693,KIC METALIKS LTD.,XT,BSE,KAJARIR,,KAJARIR.BO
INE584G01012,513699,SOLID STONE COMPANY LTD.,X,BSE,SOLIDSTON,,SOLIDSTON.BO
INE960A01017,513709,SHILP GRAVURES LTD.,X,BSE,SHILGRAVQ,,SHILGRAVQ.BO
INE146C01019,513713,White Organic Agro Limited,X,BSE,WHITEORG,,WHITEORG.BO
INE723D01021,514010,RUDRA ECOVATION LIMITED,X,BSE,RUDRAECO,,RUDRAECO.BO
INE376L01013,514028,RAJKAMAL SYNTHETICS LTD.,X,BSE,RAJKSYN,,RAJKSYN.BO
INE272C01013,514030,DEEPAK SPINNERS LTD.,X,BSE,DEEPAKSP,,DEEPAKSP.BO
INE229N01010,514060,MARKOBENZ VENTURES LIMITED,X,BSE,NEWTRAC,,NEWTRAC.BO
INE501F01018,514087,PBM POLYTEX LTD.,X,BSE,PBMPOLY,,PBMPOLY.BO
INE207C01019,514113,ADINATH TEXTILES LTD.,XT,BSE,ADINATH,,ADINATH.BO
INE517D01019,514128,KONARK SYNTHETIC LTD.,X,BSE,KONARKSY,,KONARKSY.BO
INE132C01027,514138,SURYALATA SPINNING MILLS LTD.,X,BSE,SURYALA,,SURYALA.BO
INE431C01023,514140,SURYAVANSHI SPINNING MILLS LTD,XT,BSE,SURYVANSP,,SURYVANSP.BO
INE592B01024,514142,T T LTD.,T,BSE,TTL,,TTL.BO
INE862B01013,514165,INDIAN ACRYLICS LTD.,X,BSE,INDIANACRY,,INDIANACRY.BO
INE760J01012,514171,CEETA INDUSTRIES LTD.,X,BSE,CEETAIN,,CEETAIN.BO
INE351D01013,514177,RISHAB SPECIAL YARNS LTD.,P,BSE,RISHYRN,,RISHYRN.BO
INE761G01016,514183,BLACK ROSE INDUSTRIES LTD.,X,BSE,BLACKROSE,,BLACKROSE.BO
INE110Q01023,514197,S&T CORPORATION LTD.,X,BSE,STCORP,,STCORP.BO
INE235C01028,514211,SUMEET INDUSTRIES LTD.,T,BSE,SUMEETINDS,,SUMEETINDS.BO
INE218A01028,514221,K-LIFESTYLE & INDUSTRIES LIMIT,Z,BSE,KLIFESTYL,,KLIFESTYL.BO
INE410D01017,514223,RAMGOPAL POLYTEX LTD.,XT,BSE,RAMGOPOLY,,RAMGOPOLY.BO
INE874A01010,514238,MKVENTURES CAPITAL LIMITED,X,BSE,MKVENTURES,,MKVENTURES.BO
INE979D01011,514240,Kush Industries Limited,X,BSE,KUSHIND,,KUSHIND.BO
INE377C01010,514248,SREECHEM RESINS LTD.,P,BSE,SRECR,,SRECR.BO
INE707B01010,514264,SEASONS TEXTILES LTD.,X,BSE,SEASONST,,SEASONST.BO
INE106C01013,514266,ZENITH FIBRES LTD.,X,BSE,ZENIFIB,,ZENIFIB.BO
INE436C01014,514272,BHILWARA SPINNERS LTD.,X,BSE,BHILSPIN,,BHILSPIN.BO
INE273D01019,514274,AARVEE DENIMS & EXPORTS LTD.,T,BSE,AARVEEDEN,,AARVEEDEN.BO
INE589J01015,514280,SANRHEA TECHNICAL TEXTILES LTD,X,BSE,SANTETX,,SANTETX.BO
INE660D01017,514302,VIPPY SPINPRO LTD.,X,BSE,VIPPYSP,,VIPPYSP.BO
INE156E01014,514312,JAIHIND SYNTHETICS LTD.,XT,BSE,JAIHINDS,,JAIHINDS.BO
INE969C01022,514316,RAGHUVIR SYNTHETICS LTD.,X,BSE,RAGHUSYN,,RAGHUSYN.BO
INE722N01014,514318,JATTASHANKAR INDUSTIES LTD.,XT,BSE,JATTAINDUS,,JATTAINDUS.BO
INE535C01013,514322,KAMADGIRI FASHION LTD.,X,BSE,KAMADGIRI,,KAMADGIRI.BO
INE814D01010,514324,OMNITEX INDUSTRIES (INDIA) LTD,XT,BSE,OMNITEX,,OMNITEX.BO
INE790C01014,514326,PATSPIN INDIA LTD.,X,BSE,PATSPINLTD,,PATSPINLTD.BO
INE670O01013,514330,ONE GLOBAL SERVICE PROVIDER LI,X,BSE,ONEGLOBAL,,ONEGLOBAL.BO
INE216I01017,514332,NEO INFRACON LTD.,X,BSE,NEOINFRA,,NEOINFRA.BO
INE339D01034,514358,EVERLON FINANCIALS LIMITED,XT,BSE,EVERFIN,,EVERFIN.BO
INE078T01026,514360,K&R RAIL ENGINEERING LIMITED,X,BSE,KRRAIL,,KRRAIL.BO
INE564C01013,514378,YARN SYNDICATE LTD.,XT,BSE,YARNSYN,,YARNSYN.BO
INE004C01028,514386,GUJARAT COTEX LTD.,X,BSE,GUJCOTEX,,GUJCOTEX.BO
INE340D01016,514400,GARWARE SYNTHETICS LTD.,XT,BSE,GARWSYN,,GARWSYN.BO
INE638N01012,514402,ECO HOTELS AND RESORTS LIMITED,X,BSE,ECOHOTELS,,ECOHOTELS.BO
INE305D01019,514412,SARUP INDUSTRIES LTD.,X,BSE,SARUPINDUS,,SARUPINDUS.BO
INE370D01013,514418,MANGALAM ORGANICS LIMITED,T,BSE,MANORG,,MANORG.BO
INE074C01013,514428,HINDUSTAN ADHESIVES LTD.,X,BSE,HINDADH,,HINDADH.BO
INE439N01031,514440,Blue Pearl Agriventures Limite,XT,BSE,BPAGRI,,BPAGRI.BO
INE009C01019,514442,SRI KPR INDUSTRIES LTD.,X,BSE,SRIKPRIND,,SRIKPRIND.BO
INE345D01031,514446,LS INDUSTRIES LTD.,B,BSE,LSIND,,LSIND.BO
INE577D01013,514448,JYOTI RESINS & ADHESIVES LTD.,B,BSE,JYOTIRES,,JYOTIRES.BO
INE410M01018,514454,SOUTHERN LATEX LTD.,XT,BSE,SOUTLAT,,SOUTLAT.BO
INE670H01017,514460,OSWAL YARNS LTD.,XT,BSE,OSWAYRN,,OSWAYRN.BO
INE837B01031,514470,WINSOME TEXTILE INDUSTRIES LTD,B,BSE,WINSOMTX,,WINSOMTX.BO
INE219W01012,515008,MODERN INSULATORS LTD.,X,BSE,MODINSU,,MODINSU.BO
INE068B01017,515043,SAINT-GOBAIN SEKURIT INDIA LTD,B,BSE,SEKURITIND,,SEKURITIND.BO
INE469C01023,515059,MADHUSUDAN INDUSTRIES LTD.,X,BSE,MADHUDIN,,MADHUDIN.BO
INE298E01022,515085,RESTILE CERAMICS LTD.,XT,BSE,RESTILE,,RESTILE.BO
INE650D01026,515127,Ramasigns Industries Limited,X,BSE,RAMASIGNS,,RAMASIGNS.BO
INE952A01022,515145,HINDUSTHAN NATIONAL GLASS & IN,B,BSE,HINDNATGLS,,HINDNATGLS.BO
INE506D01020,515147,HALDYN GLASS LTD,X,BSE,HALDYNGL,,HALDYNGL.BO
INE932D01010,516003,DUROPLY INDUSTRIES LIMITED,X,BSE,DUROPLY,,DUROPLY.BO
INE231C01019,516016,SHREYANS INDUSTRIES LTD.,T,BSE,SHREYANIND,,SHREYANIND.BO
INE385D01029,516032,TAHMAR ENTERPRISES LIMITED,X,BSE,TAHMARENT,,TAHMARENT.BO
INE737E01011,516038,SOMA PAPERS & INDUSTRIES LTD.,XT,BSE,SOMAPPR,,SOMAPPR.BO
INE497C01016,516062,NATIONAL PLYWOOD INDUSTRIES LT,Z,BSE,NATPLY,,NATPLY.BO
INE699D01015,516078,JUMBO BAG LTD.,X,BSE,JUMBO,,JUMBO.BO
INE740D01017,516082,N.R.AGARWAL INDUSTRIES LTD.,T,BSE,NRAIL,,NRAIL.BO
INE384D01022,516096,SANGAL PAPERS LTD.,X,BSE,SANPA,,SANPA.BO
INE810C01044,516098,VENTURA TEXTILES LTD.,X,BSE,VENTURA,,VENTURA.BO
INE538D01015,516106,SHREE KARTHIK PAPERS LTD.,X,BSE,SHKARTP,,SHKARTP.BO
INE088G01014,516108,SOUTH INDIA PAPER MILLS LTD.,X,BSE,STHINPA,,STHINPA.BO
INE146N01016,516110,FAMILY CARE HOSPITALS LIMITED,X,BSE,FAMILYCARE,,FAMILYCARE.BO
INE302D01024,517035,RIR POWER ELECTRONICS LIMITED,B,BSE,RIR,,RIR.BO
INE649R01010,517044,INTERNATIONAL DATA MANAGEMENT,X,BSE,IDM,,IDM.BO
INE919C01019,517063,JETKING INFOTRAIN LTD.,XT,BSE,JETKINGQ,,JETKINGQ.BO
INE273A01015,517096,APLAB LTD.,XT,BSE,APLAB,,APLAB.BO
INE834B01012,517119,PCS TECHNOLOGY LTD.,X,BSE,PCS,,PCS.BO
INE252A01019,517166,SPEL SEMICONDUCTOR LTD.,X,BSE,SPELS,,SPELS.BO
INE125G01014,517170,Edvenswa Enterprises Limited,X,BSE,EDVENSWA,,EDVENSWA.BO
INE311D01017,517201,SWITCHING TECHNOLOGIES GUNTHER,X,BSE,SWITCHTE,,SWITCHTE.BO
INE216C01010,517236,CALCOM VISION LTD.,XT,BSE,CALCOM,,CALCOM.BO
INE083E01010,517238,DYNAVISION LTD.,X,BSE,DYNAVSN,,DYNAVSN.BO
INE788D01016,517246,BCC FUBA INDIA LTD.,X,BSE,BCCFUBA,,BCCFUBA.BO
INE143C01024,517258,PRECISION ELECTRONICS LTD.,XT,BSE,PRECISIO,,PRECISIO.BO
INE087E01011,517264,FINE-LINE CIRCUITS LTD.,XT,BSE,FINELINE,,FINELINE.BO
INE902B01017,517273,S&S POWER SWITCHGEAR LTD.,T,BSE,S&SPOWER,,S&SPOWER.BO
INE541F01022,517288,Gujarat Poly Electronics Limit,X,BSE,GUJARATPOLY,,GUJARATPOLY.BO
INE981B01011,517330,CMI LTD.,Z,BSE,CMICABLES,,CMICABLES.BO
INE834C01028,517336,MODERN MALLEABLES LTD.,P,BSE,MODMA,,MODMA.BO
INE110B01017,517344,MINDTECK (INDIA) LTD.,T,BSE,MINDTECK,,MINDTECK.BO
INE167B01025,517356,ACI INFOCOM LTD.,X,BSE,ACIIN,,ACIIN.BO
INE689V01018,517360,SBEC SYSTEMS (INDIA) LTD.,XT,BSE,SBECSYS,,SBECSYS.BO
INE437C01012,517370,INCAP LTD.,X,BSE,INCAP,,INCAP.BO
INE877E01015,517372,GUJARAT INTRUX LTD.,X,BSE,GUJINTRX,,GUJINTRX.BO
INE043B01028,517393,VINTRON INFORMATICS LTD.,X,BSE,VINTRON,,VINTRON.BO
INE648E01010,517397,PAN ELECTRONICS INDIA LTD.,XT,BSE,PANELEC,,PANELEC.BO
INE756A01019,517399,VXL INSTRUMENTS LTD.,XT,BSE,VXLINSTR,,VXLINSTR.BO
INE635A01023,517411,SHYAM TELECOM LTD.,T,BSE,SHYAMTEL,,SHYAMTEL.BO
INE791B01014,517415,LEE & NEE SOFTWARES (EXPORTS),X,BSE,LEENEE,,LEENEE.BO
